E_eV,E_minus_Ef,total_dos,Li,P,S,Cl,O,Nd
-19.8960,-23.7270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.8860,-23.7170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.8760,-23.7070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.8660,-23.6970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.8560,-23.6870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.8460,-23.6770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.8360,-23.6670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.8260,-23.6570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.8160,-23.6470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.8060,-23.6370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.7960,-23.6270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.7860,-23.6170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.7760,-23.6070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.7660,-23.5970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.7560,-23.5870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.7460,-23.5770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.7360,-23.5670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.7260,-23.5570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.7160,-23.5470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.7060,-23.5370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.6960,-23.5270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.6860,-23.5170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.6760,-23.5070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.6660,-23.4970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.6560,-23.4870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.6460,-23.4770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.6360,-23.4670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.6260,-23.4570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.6160,-23.4470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.6060,-23.4370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.5960,-23.4270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.5860,-23.4170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.5760,-23.4070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.5660,-23.3970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.5560,-23.3870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.5460,-23.3770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.5360,-23.3670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.5260,-23.3570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.5160,-23.3470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.5060,-23.3370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.4960,-23.3270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.4860,-23.3170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.4760,-23.3070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.4660,-23.2970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.4560,-23.2870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.4460,-23.2770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.4360,-23.2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.4260,-23.2570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.4160,-23.2470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.4060,-23.2370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.3960,-23.2270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.3860,-23.2170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.3760,-23.2070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.3660,-23.1970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.3560,-23.1870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.3460,-23.1770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.3360,-23.1670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.3260,-23.1570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.3160,-23.1470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.3060,-23.1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.2960,-23.1270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.2860,-23.1170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.2760,-23.1070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.2660,-23.0970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.2560,-23.0870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.2460,-23.0770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.2360,-23.0670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.2260,-23.0570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.2160,-23.0470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.2060,-23.0370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.1960,-23.0270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.1860,-23.0170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.1760,-23.0070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.1660,-22.9970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.1560,-22.9870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.1460,-22.9770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.1360,-22.9670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.1260,-22.9570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.1160,-22.9470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.1060,-22.9370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.0960,-22.9270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.0860,-22.9170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.0760,-22.9070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.0660,-22.8970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.0560,-22.8870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.0460,-22.8770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.0360,-22.8670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.0260,-22.8570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.0160,-22.8470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-19.0060,-22.8370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.9960,-22.8270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.9860,-22.8170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.9760,-22.8070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.9660,-22.7970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.9560,-22.7870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.9460,-22.7770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.9360,-22.7670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.9260,-22.7570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.9160,-22.7470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.9060,-22.7370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.8960,-22.7270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.8860,-22.7170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.8760,-22.7070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.8660,-22.6970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.8560,-22.6870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.8460,-22.6770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.8360,-22.6670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.8260,-22.6570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.8160,-22.6470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.8060,-22.6370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.7960,-22.6270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.7860,-22.6170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.7760,-22.6070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.7660,-22.5970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.7560,-22.5870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.7460,-22.5770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.7360,-22.5670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.7260,-22.5570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.7160,-22.5470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.7060,-22.5370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.6960,-22.5270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.6860,-22.5170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.6760,-22.5070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.6660,-22.4970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.6560,-22.4870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.6460,-22.4770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.6360,-22.4670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.6260,-22.4570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.6160,-22.4470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.6060,-22.4370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.5960,-22.4270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.5860,-22.4170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.5760,-22.4070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.5660,-22.3970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.5560,-22.3870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.5460,-22.3770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.5360,-22.3670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.5260,-22.3570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.5160,-22.3470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.5060,-22.3370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.4960,-22.3270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.4860,-22.3170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.4760,-22.3070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.4660,-22.2970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.4560,-22.2870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.4460,-22.2770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.4360,-22.2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.4260,-22.2570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.4160,-22.2470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.4060,-22.2370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.3960,-22.2270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.3860,-22.2170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.3760,-22.2070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.3660,-22.1970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.3560,-22.1870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.3460,-22.1770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.3360,-22.1670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.3260,-22.1570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.3160,-22.1470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.3060,-22.1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.2960,-22.1270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.2860,-22.1170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.2760,-22.1070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.2660,-22.0970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.2560,-22.0870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.2460,-22.0770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.2360,-22.0670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.2260,-22.0570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.2160,-22.0470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.2060,-22.0370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.1960,-22.0270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.1860,-22.0170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.1760,-22.0070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.1660,-21.9970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.1560,-21.9870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.1460,-21.9770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.1360,-21.9670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.1260,-21.9570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.1160,-21.9470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.1060,-21.9370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.0960,-21.9270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.0860,-21.9170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.0760,-21.9070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.0660,-21.8970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.0560,-21.8870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.0460,-21.8770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.0360,-21.8670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.0260,-21.8570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.0160,-21.8470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-18.0060,-21.8370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.9960,-21.8270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.9860,-21.8170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.9760,-21.8070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.9660,-21.7970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.9560,-21.7870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.9460,-21.7770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.9360,-21.7670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.9260,-21.7570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.9160,-21.7470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.9060,-21.7370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.8960,-21.7270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.8860,-21.7170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.8760,-21.7070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.8660,-21.6970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.8560,-21.6870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.8460,-21.6770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.8360,-21.6670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.8260,-21.6570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.8160,-21.6470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.8060,-21.6370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.7960,-21.6270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.7860,-21.6170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.7760,-21.6070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.7660,-21.5970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.7560,-21.5870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.7460,-21.5770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.7360,-21.5670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.7260,-21.5570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.7160,-21.5470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.7060,-21.5370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.6960,-21.5270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.6860,-21.5170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.6760,-21.5070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.6660,-21.4970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.6560,-21.4870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.6460,-21.4770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.6360,-21.4670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.6260,-21.4570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.6160,-21.4470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.6060,-21.4370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.5960,-21.4270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.5860,-21.4170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.5760,-21.4070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.5660,-21.3970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.5560,-21.3870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.5460,-21.3770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.5360,-21.3670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.5260,-21.3570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.5160,-21.3470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.5060,-21.3370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.4960,-21.3270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.4860,-21.3170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.4760,-21.3070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.4660,-21.2970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.4560,-21.2870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.4460,-21.2770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.4360,-21.2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.4260,-21.2570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.4160,-21.2470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.4060,-21.2370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.3960,-21.2270,2890.00000,376.29758,641.02181,39.06328,0.27819,1819.70149,0.00018
-17.3860,-21.2170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.3760,-21.2070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.3660,-21.1970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.3560,-21.1870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.3460,-21.1770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.3360,-21.1670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.3260,-21.1570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.3160,-21.1470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.3060,-21.1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.2960,-21.1270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.2860,-21.1170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.2760,-21.1070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.2660,-21.0970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.2560,-21.0870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.2460,-21.0770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.2360,-21.0670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.2260,-21.0570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.2160,-21.0470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.2060,-21.0370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.1960,-21.0270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.1860,-21.0170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.1760,-21.0070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.1660,-20.9970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.1560,-20.9870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.1460,-20.9770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.1360,-20.9670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.1260,-20.9570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.1160,-20.9470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.1060,-20.9370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.0960,-20.9270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.0860,-20.9170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.0760,-20.9070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.0660,-20.8970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.0560,-20.8870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.0460,-20.8770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.0360,-20.8670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.0260,-20.8570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.0160,-20.8470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-17.0060,-20.8370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-16.9960,-20.8270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-16.9860,-20.8170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-16.9760,-20.8070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-16.9660,-20.7970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-16.9560,-20.7870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-16.9460,-20.7770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-16.9360,-20.7670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
